,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Subscription to deposit (target)
287,26,blue-collar,single,secondary,no,6,no,yes,telephone,7,7,360,3,-1.0,0,unknown,no
288,26,entrepreneur,married,secondary,no,-306,no,yes,cellular,8,7,342,1,-1.0,0,unknown,no
289,26,blue-collar,single,secondary,no,5,no,no,telephone,8,7,54,3,-1.0,0,unknown,no
290,26,admin.,single,secondary,no,-378,no,yes,cellular,8,7,165,1,-1.0,0,unknown,no
291,26,management,single,tertiary,no,122,no,yes,cellular,8,7,160,1,-1.0,0,unknown,no
292,26,technician,single,tertiary,no,291,no,yes,cellular,8,7,393,1,-1.0,0,unknown,no
293,26,admin.,single,secondary,no,-35,no,yes,cellular,8,7,304,1,-1.0,0,unknown,no
294,26,management,single,tertiary,no,350,no,no,cellular,8,7,367,1,-1.0,0,unknown,no
295,26,self-employed,single,secondary,no,551,no,no,cellular,8,7,531,1,-1.0,0,unknown,yes
296,26,services,single,secondary,no,-90,no,yes,cellular,8,7,240,1,-1.0,0,unknown,no
297,26,management,single,tertiary,no,33,no,yes,cellular,8,7,253,1,-1.0,0,unknown,no
298,26,services,single,secondary,yes,74,no,no,cellular,8,7,362,1,-1.0,0,unknown,no
299,26,technician,single,secondary,no,68,no,yes,cellular,8,7,141,3,-1.0,0,unknown,no
300,26,management,single,tertiary,no,8303,no,no,cellular,8,7,143,2,-1.0,0,unknown,no
301,26,blue-collar,single,secondary,yes,81,no,yes,cellular,8,7,803,2,-1.0,0,unknown,yes
302,26,admin.,single,secondary,no,102,no,yes,cellular,8,7,658,2,-1.0,0,unknown,yes
303,26,technician,single,secondary,no,0,no,no,cellular,8,7,362,2,-1.0,0,unknown,no
304,26,technician,married,secondary,no,370,no,yes,cellular,8,7,1061,4,-1.0,0,unknown,yes
305,26,blue-collar,single,secondary,no,-128,no,yes,cellular,8,7,392,2,-1.0,0,unknown,no
306,26,housemaid,married,primary,no,158,no,yes,cellular,8,7,416,4,-1.0,0,unknown,no
307,26,blue-collar,single,primary,no,16,no,yes,cellular,8,7,249,2,-1.0,0,unknown,no
308,26,unemployed,single,secondary,no,111,no,no,cellular,9,7,537,1,-1.0,0,unknown,yes
309,26,services,married,secondary,no,25,no,no,cellular,9,7,94,1,-1.0,0,unknown,no
310,26,blue-collar,married,secondary,no,1101,no,no,telephone,9,7,206,1,-1.0,0,unknown,no
311,26,technician,married,secondary,no,-119,no,yes,cellular,9,7,359,5,-1.0,0,unknown,yes
312,26,blue-collar,married,secondary,no,818,no,no,cellular,9,7,226,2,-1.0,0,unknown,no
313,26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,7,998,4,-1.0,0,unknown,yes
314,26,services,married,secondary,no,2063,yes,yes,cellular,10,7,221,1,-1.0,0,unknown,no
315,26,technician,single,tertiary,no,170,yes,no,cellular,10,7,486,1,-1.0,0,unknown,no
316,26,admin.,single,secondary,no,81,no,yes,cellular,10,7,604,1,-1.0,0,unknown,no
317,26,management,single,tertiary,no,45,no,no,cellular,10,7,1187,3,-1.0,0,unknown,yes
318,26,services,single,secondary,no,235,no,no,cellular,10,7,721,3,-1.0,0,unknown,no
319,26,management,married,tertiary,no,17,no,yes,cellular,11,7,522,1,-1.0,0,unknown,no
320,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,7,191,1,-1.0,0,unknown,no
321,26,admin.,single,primary,no,528,yes,yes,cellular,11,7,102,2,-1.0,0,unknown,no
322,26,housemaid,single,secondary,no,93,no,no,cellular,11,7,255,3,-1.0,0,unknown,no
323,26,blue-collar,married,secondary,no,155,no,yes,cellular,15,7,76,3,-1.0,0,unknown,no
324,26,services,married,secondary,yes,27,yes,no,telephone,15,7,49,3,-1.0,0,unknown,no
325,26,admin.,divorced,secondary,no,1,no,no,cellular,16,7,92,1,-1.0,0,unknown,no
326,26,technician,single,secondary,no,354,no,no,cellular,16,7,586,1,-1.0,0,unknown,yes
327,26,self-employed,single,secondary,no,166,yes,no,cellular,16,7,83,2,-1.0,0,unknown,no
328,26,blue-collar,single,secondary,no,-188,no,no,telephone,16,7,198,1,-1.0,0,unknown,no
329,26,blue-collar,single,primary,no,-35,no,no,cellular,16,7,243,1,-1.0,0,unknown,no
330,26,admin.,single,secondary,no,74,no,yes,cellular,16,7,419,2,-1.0,0,unknown,no
331,26,management,single,tertiary,no,55,no,yes,cellular,16,7,165,5,-1.0,0,unknown,no
332,26,admin.,single,secondary,yes,0,yes,no,cellular,16,7,157,2,-1.0,0,unknown,no
333,26,blue-collar,married,secondary,no,-11,yes,yes,cellular,17,7,1150,3,-1.0,0,unknown,yes
334,26,entrepreneur,married,secondary,no,-142,yes,no,cellular,17,7,126,1,-1.0,0,unknown,no
335,26,blue-collar,single,secondary,no,4146,no,no,cellular,17,7,628,1,-1.0,0,unknown,no
336,26,self-employed,single,tertiary,no,82,yes,no,cellular,17,7,200,1,-1.0,0,unknown,no
337,26,services,single,secondary,no,-189,no,yes,cellular,17,7,538,2,-1.0,0,unknown,yes
338,26,technician,single,secondary,no,603,no,yes,cellular,17,7,176,1,-1.0,0,unknown,no
339,26,self-employed,married,tertiary,no,10005,yes,no,cellular,17,7,84,2,-1.0,0,unknown,no
340,26,admin.,married,secondary,no,5231,no,yes,cellular,17,7,222,2,-1.0,0,unknown,no
341,26,student,single,tertiary,yes,47,no,yes,cellular,17,7,257,2,-1.0,0,unknown,no
342,26,blue-collar,married,secondary,no,-384,yes,yes,cellular,18,7,143,1,-1.0,0,unknown,no
343,26,technician,married,tertiary,no,192,yes,no,cellular,18,7,116,1,-1.0,0,unknown,no
344,26,admin.,single,secondary,no,0,yes,no,cellular,18,7,142,1,-1.0,0,unknown,no
345,26,blue-collar,married,primary,no,256,yes,no,cellular,18,7,169,2,-1.0,0,unknown,no
346,26,technician,single,secondary,yes,-454,no,yes,cellular,18,7,652,2,-1.0,0,unknown,no
347,26,admin.,married,secondary,no,0,yes,no,cellular,18,7,788,6,-1.0,0,unknown,no
348,26,blue-collar,single,secondary,no,341,no,no,cellular,18,7,225,2,-1.0,0,unknown,no
349,26,services,married,secondary,no,0,no,no,cellular,18,7,409,2,-1.0,0,unknown,no
350,26,entrepreneur,married,unknown,no,345,yes,yes,cellular,21,7,149,4,-1.0,0,unknown,no
351,26,blue-collar,single,secondary,no,49,no,no,cellular,21,7,489,3,-1.0,0,unknown,no
352,26,services,single,secondary,no,3,no,yes,cellular,21,7,140,4,-1.0,0,unknown,no
353,26,admin.,single,tertiary,no,1100,yes,no,cellular,21,7,240,1,-1.0,0,unknown,no
354,26,blue-collar,married,secondary,no,622,yes,no,cellular,21,7,471,2,-1.0,0,unknown,no
355,26,management,single,secondary,no,609,yes,no,cellular,21,7,594,1,-1.0,0,unknown,no
356,26,blue-collar,single,secondary,no,188,yes,yes,cellular,21,7,46,1,-1.0,0,unknown,no
357,26,housemaid,single,primary,yes,-1006,yes,yes,cellular,21,7,222,1,-1.0,0,unknown,no
358,26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,7,262,3,-1.0,0,unknown,no
359,26,blue-collar,single,primary,no,409,yes,no,cellular,21,7,577,2,-1.0,0,unknown,yes
360,26,technician,single,secondary,no,-213,no,yes,cellular,21,7,418,5,-1.0,0,unknown,no
361,26,technician,single,secondary,no,223,no,yes,cellular,21,7,1002,3,-1.0,0,unknown,yes
362,26,admin.,married,secondary,no,233,yes,no,cellular,21,7,236,3,-1.0,0,unknown,no
363,26,services,single,secondary,no,47,yes,no,cellular,22,7,161,1,-1.0,0,unknown,no
364,26,technician,single,secondary,no,7,yes,no,cellular,22,7,188,2,-1.0,0,unknown,no
365,26,blue-collar,married,primary,no,399,yes,no,cellular,22,7,1288,2,-1.0,0,unknown,no
366,26,management,married,tertiary,no,877,yes,no,cellular,22,7,611,1,-1.0,0,unknown,no
367,26,technician,single,secondary,no,1842,yes,yes,cellular,22,7,611,1,-1.0,0,unknown,no
368,26,blue-collar,married,primary,no,5116,yes,no,cellular,22,7,246,3,-1.0,0,unknown,no
369,26,student,single,secondary,no,141,no,no,cellular,22,7,128,1,-1.0,0,unknown,no
370,26,technician,single,secondary,no,-525,yes,yes,cellular,22,7,417,1,-1.0,0,unknown,no
371,26,admin.,single,secondary,no,321,yes,no,cellular,22,7,242,7,-1.0,0,unknown,no
372,26,services,single,secondary,yes,0,no,yes,cellular,22,7,240,10,-1.0,0,unknown,no
373,26,services,married,secondary,no,-379,yes,yes,cellular,22,7,1237,7,-1.0,0,unknown,yes
374,26,management,single,secondary,no,-38,no,no,cellular,22,7,443,2,-1.0,0,unknown,no
375,26,services,single,tertiary,no,238,yes,no,cellular,22,7,156,3,-1.0,0,unknown,no
376,26,management,single,tertiary,no,97,yes,no,cellular,22,7,233,1,-1.0,0,unknown,no
377,26,blue-collar,single,secondary,no,1,yes,no,cellular,22,7,36,2,-1.0,0,unknown,no
378,26,management,married,secondary,no,288,yes,no,cellular,22,7,714,1,-1.0,0,unknown,no
379,26,services,single,secondary,no,209,yes,no,cellular,22,7,319,2,-1.0,0,unknown,no
380,26,blue-collar,married,secondary,no,0,yes,no,telephone,23,7,157,4,-1.0,0,unknown,no
381,26,management,single,tertiary,no,3,yes,no,cellular,23,7,106,1,-1.0,0,unknown,no
382,26,management,single,tertiary,no,14004,yes,no,cellular,23,7,167,1,-1.0,0,unknown,no
383,26,technician,single,tertiary,no,14054,no,no,cellular,23,7,178,1,-1.0,0,unknown,no
384,26,admin.,single,secondary,no,8,no,no,cellular,23,7,95,1,-1.0,0,unknown,no
385,26,management,single,tertiary,no,33,no,no,cellular,23,7,297,1,-1.0,0,unknown,no
386,26,services,single,secondary,no,127,yes,yes,cellular,23,7,85,3,-1.0,0,unknown,no
387,26,blue-collar,single,secondary,no,658,no,yes,telephone,23,7,34,4,-1.0,0,unknown,no
388,26,entrepreneur,married,secondary,no,321,yes,yes,cellular,23,7,638,2,-1.0,0,unknown,no
389,26,technician,single,secondary,no,33,no,no,cellular,23,7,91,7,-1.0,0,unknown,no
390,26,management,single,tertiary,no,2356,yes,no,cellular,23,7,252,6,-1.0,0,unknown,no
391,26,blue-collar,single,secondary,no,5829,no,no,cellular,23,7,41,2,-1.0,0,unknown,no
392,26,technician,single,secondary,no,831,no,yes,cellular,23,7,84,13,-1.0,0,unknown,no
393,26,blue-collar,married,secondary,no,242,yes,no,cellular,24,7,117,2,-1.0,0,unknown,no
394,26,admin.,married,secondary,no,8,yes,yes,cellular,24,7,46,1,-1.0,0,unknown,no
395,26,entrepreneur,married,secondary,no,1,yes,no,cellular,24,7,70,2,-1.0,0,unknown,no
396,26,entrepreneur,single,secondary,no,87,yes,no,cellular,24,7,225,1,-1.0,0,unknown,no
397,26,blue-collar,single,secondary,no,1292,yes,no,cellular,24,7,48,4,-1.0,0,unknown,no
398,26,services,married,secondary,no,-16,yes,no,cellular,24,7,1036,1,-1.0,0,unknown,no
399,26,technician,single,secondary,no,3382,no,no,cellular,24,7,844,5,-1.0,0,unknown,no
400,26,services,married,secondary,no,199,no,no,cellular,24,7,139,6,-1.0,0,unknown,no
401,26,technician,married,secondary,no,415,no,no,cellular,24,7,92,2,-1.0,0,unknown,no
402,26,technician,single,secondary,no,941,no,yes,cellular,25,7,784,1,-1.0,0,unknown,yes
403,26,self-employed,married,secondary,yes,254,yes,yes,cellular,25,7,335,1,-1.0,0,unknown,no
404,26,technician,married,tertiary,no,233,yes,no,cellular,25,7,175,1,-1.0,0,unknown,no
405,26,services,single,secondary,no,0,no,no,cellular,25,7,129,3,-1.0,0,unknown,no
406,26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,7,730,1,-1.0,0,unknown,no
407,26,blue-collar,married,primary,no,133,no,yes,cellular,25,7,57,3,-1.0,0,unknown,no
408,26,services,divorced,primary,yes,2,yes,yes,cellular,25,7,22,16,-1.0,0,unknown,no
409,26,blue-collar,married,primary,no,40,no,yes,cellular,28,7,49,3,-1.0,0,unknown,no
410,26,blue-collar,single,secondary,no,37,no,yes,cellular,28,7,301,2,-1.0,0,unknown,no
411,26,blue-collar,single,primary,no,1538,no,yes,cellular,28,7,97,3,-1.0,0,unknown,no
412,26,technician,married,tertiary,no,-385,yes,no,cellular,28,7,163,3,-1.0,0,unknown,no
413,26,services,single,secondary,no,81,yes,no,cellular,28,7,63,2,-1.0,0,unknown,no
414,26,blue-collar,single,secondary,no,0,no,no,telephone,28,7,55,2,-1.0,0,unknown,no
415,26,services,married,secondary,no,4,yes,no,cellular,28,7,201,2,-1.0,0,unknown,no
416,26,services,single,secondary,no,1163,no,yes,cellular,28,7,239,4,-1.0,0,unknown,no
417,26,services,single,primary,no,179,yes,yes,cellular,28,7,333,4,-1.0,0,unknown,no
418,26,management,single,secondary,no,63,no,no,cellular,28,7,76,4,-1.0,0,unknown,no
419,26,blue-collar,single,secondary,yes,-685,yes,yes,cellular,28,7,314,4,-1.0,0,unknown,no
420,26,blue-collar,single,secondary,no,18,yes,no,cellular,28,7,579,3,-1.0,0,unknown,no
421,26,unemployed,single,tertiary,no,102,no,no,cellular,28,7,377,2,-1.0,0,unknown,no
422,26,admin.,single,secondary,no,1690,no,yes,cellular,28,7,408,3,-1.0,0,unknown,no
423,26,blue-collar,single,primary,yes,344,no,yes,cellular,29,7,62,4,-1.0,0,unknown,no
424,26,technician,single,secondary,no,84,yes,no,cellular,29,7,70,3,-1.0,0,unknown,no
425,26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,7,63,5,-1.0,0,unknown,no
426,26,blue-collar,single,secondary,no,114,no,yes,cellular,29,7,361,4,-1.0,0,unknown,no
427,26,self-employed,divorced,secondary,no,165,yes,no,cellular,29,7,162,4,-1.0,0,unknown,no
428,26,services,single,secondary,no,0,no,no,cellular,29,7,165,23,-1.0,0,unknown,no
429,26,technician,single,secondary,no,0,no,yes,cellular,30,7,65,26,-1.0,0,unknown,no
430,26,admin.,single,secondary,yes,-42,no,yes,cellular,30,7,305,3,-1.0,0,unknown,no
431,26,blue-collar,married,secondary,no,0,yes,yes,telephone,30,7,51,20,-1.0,0,unknown,no
432,26,blue-collar,single,secondary,no,179,no,no,cellular,30,7,103,3,-1.0,0,unknown,no
433,26,admin.,single,secondary,no,443,no,no,cellular,30,7,84,3,-1.0,0,unknown,no
434,26,blue-collar,single,secondary,no,856,yes,yes,cellular,30,7,95,5,-1.0,0,unknown,no
435,26,services,married,secondary,yes,13,yes,yes,cellular,30,7,21,25,-1.0,0,unknown,no
436,26,self-employed,single,tertiary,no,50,no,no,cellular,30,7,160,4,-1.0,0,unknown,no
437,26,unemployed,single,secondary,no,1,no,no,telephone,31,7,14,20,-1.0,0,unknown,no
438,26,blue-collar,single,primary,no,36,no,yes,cellular,31,7,34,32,-1.0,0,unknown,no
439,26,admin.,single,secondary,no,-14,no,no,cellular,31,7,9,31,-1.0,0,unknown,no
440,26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,7,14,6,-1.0,0,unknown,no
441,26,admin.,single,tertiary,no,2053,no,no,cellular,31,7,127,4,-1.0,0,unknown,no
442,26,services,single,secondary,no,1445,no,no,telephone,23,10,171,1,-1.0,0,unknown,yes
443,26,technician,single,tertiary,no,172,no,yes,telephone,4,11,21,1,140.0,4,other,no
444,26,management,single,tertiary,no,4683,yes,no,telephone,5,11,5,1,-1.0,0,unknown,no
445,26,management,married,tertiary,no,52,no,yes,telephone,12,11,238,1,-1.0,0,unknown,no
446,26,unknown,single,secondary,no,1187,no,no,unknown,17,11,44,1,-1.0,0,unknown,no
447,26,admin.,single,secondary,no,609,no,no,telephone,28,1,112,1,-1.0,0,unknown,no
448,26,management,single,tertiary,no,2725,no,no,cellular,28,1,267,1,-1.0,0,unknown,no
449,26,unemployed,single,tertiary,no,814,no,no,cellular,28,1,1387,1,-1.0,0,unknown,yes
450,26,services,married,secondary,no,285,no,no,cellular,28,1,100,1,-1.0,0,unknown,no
451,26,self-employed,single,tertiary,no,25,no,no,cellular,28,1,158,1,-1.0,0,unknown,no
452,26,unemployed,single,secondary,no,461,no,no,cellular,28,1,214,1,-1.0,0,unknown,no
453,26,blue-collar,single,secondary,no,78,no,no,telephone,28,1,43,1,-1.0,0,unknown,no
454,26,technician,single,secondary,no,3244,no,no,cellular,28,1,390,1,-1.0,0,unknown,no
455,26,admin.,single,secondary,no,52,no,no,cellular,28,1,287,1,-1.0,0,unknown,no
456,26,unemployed,single,secondary,no,340,no,no,cellular,28,1,128,1,-1.0,0,unknown,no
457,26,services,single,secondary,no,1095,no,no,cellular,28,1,410,2,-1.0,0,unknown,no
458,26,blue-collar,single,secondary,no,0,yes,no,cellular,28,1,148,2,258.0,2,failure,no
459,26,student,single,unknown,no,2020,no,no,telephone,28,1,42,3,-1.0,0,unknown,no
460,26,unemployed,single,secondary,no,622,no,no,cellular,28,1,1451,2,-1.0,0,unknown,yes
461,26,technician,single,tertiary,no,4130,no,no,cellular,28,1,104,2,-1.0,0,unknown,no
462,26,student,married,secondary,no,289,no,no,cellular,29,1,220,1,-1.0,0,unknown,no
463,26,student,single,secondary,no,782,no,no,cellular,29,1,297,1,-1.0,0,unknown,no
464,26,technician,single,secondary,no,206,no,no,cellular,29,1,89,1,-1.0,0,unknown,no
465,26,technician,single,secondary,no,152,no,yes,cellular,29,1,90,1,-1.0,0,unknown,no
466,26,technician,single,secondary,no,455,no,no,cellular,29,1,240,1,182.0,8,other,no
467,26,technician,single,tertiary,no,252,yes,no,cellular,29,1,187,1,-1.0,0,unknown,no
468,26,blue-collar,single,primary,no,941,no,no,cellular,29,1,1165,1,-1.0,0,unknown,yes
469,26,unemployed,married,primary,no,205,no,no,cellular,29,1,239,1,-1.0,0,unknown,no
470,26,management,married,tertiary,no,3360,yes,no,cellular,29,1,774,1,-1.0,0,unknown,no
471,26,technician,married,secondary,no,523,no,no,cellular,29,1,216,1,-1.0,0,unknown,no
472,26,unemployed,single,primary,no,1213,no,no,cellular,29,1,685,1,-1.0,0,unknown,no
473,26,management,divorced,tertiary,yes,-402,no,yes,cellular,29,1,66,2,262.0,2,failure,no
474,26,blue-collar,single,primary,no,155,yes,no,cellular,29,1,291,1,244.0,4,failure,no
475,26,admin.,single,secondary,no,94,no,no,cellular,29,1,171,1,-1.0,0,unknown,no
476,26,self-employed,single,tertiary,no,-101,no,yes,cellular,29,1,172,1,-1.0,0,unknown,no
477,26,services,single,secondary,no,397,no,no,cellular,29,1,268,1,-1.0,0,unknown,no
478,26,student,single,unknown,no,826,no,no,cellular,29,1,177,1,-1.0,0,unknown,no
479,26,student,single,secondary,no,1346,no,no,cellular,29,1,383,2,-1.0,0,unknown,no
480,26,blue-collar,single,secondary,no,2613,no,no,cellular,29,1,435,2,-1.0,0,unknown,no
481,26,technician,single,secondary,no,252,no,no,cellular,29,1,706,2,-1.0,0,unknown,no
482,26,technician,single,tertiary,no,1274,no,no,telephone,29,1,475,2,-1.0,0,unknown,no
483,26,technician,single,tertiary,no,1996,no,no,cellular,29,1,111,2,-1.0,0,unknown,no
484,26,technician,single,tertiary,no,43,yes,yes,cellular,29,1,169,3,246.0,1,failure,no
485,26,blue-collar,married,secondary,no,145,no,no,cellular,29,1,309,2,-1.0,0,unknown,no
486,26,student,single,secondary,no,352,no,no,cellular,29,1,202,2,-1.0,0,unknown,no
487,26,services,single,secondary,no,335,no,no,telephone,29,1,393,2,-1.0,0,unknown,no
488,26,self-employed,single,tertiary,no,211,no,no,cellular,29,1,168,3,-1.0,0,unknown,no
489,26,blue-collar,single,secondary,no,249,yes,no,cellular,29,1,235,3,262.0,5,failure,no
490,26,admin.,single,secondary,no,1200,no,no,cellular,29,1,232,3,-1.0,0,unknown,no
491,26,admin.,single,secondary,no,1348,no,no,cellular,30,1,103,1,-1.0,0,unknown,no
492,26,services,single,secondary,no,49,no,no,cellular,30,1,397,1,-1.0,0,unknown,no
493,26,housemaid,married,tertiary,no,543,no,no,cellular,30,1,169,3,-1.0,0,unknown,no
494,26,technician,divorced,tertiary,no,3154,yes,yes,cellular,30,1,350,3,248.0,1,failure,no
495,26,management,single,tertiary,no,157,yes,no,cellular,30,1,78,2,-1.0,0,unknown,no
496,26,management,single,tertiary,no,828,yes,no,cellular,30,1,141,1,-1.0,0,unknown,no
497,26,admin.,single,secondary,no,187,no,no,cellular,30,1,226,2,-1.0,0,unknown,no
498,26,management,married,tertiary,no,265,no,no,cellular,30,1,650,2,-1.0,0,unknown,no
499,26,admin.,single,secondary,no,802,no,no,cellular,30,1,77,1,2.0,2,other,no
500,26,unemployed,single,tertiary,no,370,no,no,cellular,30,1,230,1,-1.0,0,unknown,no
501,26,technician,single,tertiary,no,152,no,no,cellular,30,1,151,2,2.0,1,other,no
502,26,management,single,tertiary,no,800,yes,no,cellular,30,1,405,2,-1.0,0,unknown,no
503,26,services,single,secondary,no,512,yes,yes,cellular,30,1,206,5,239.0,3,failure,no
504,26,services,single,secondary,no,110,no,no,cellular,30,1,1136,2,-1.0,0,unknown,yes
505,26,management,single,tertiary,no,212,no,no,cellular,2,2,62,1,-1.0,0,unknown,no
506,26,technician,single,secondary,no,3244,no,no,cellular,2,2,141,1,5.0,1,failure,no
507,26,student,single,tertiary,no,376,no,no,telephone,2,2,237,2,-1.0,0,unknown,no
508,26,management,single,tertiary,no,761,no,no,cellular,2,2,362,1,-1.0,0,unknown,no
509,26,management,single,tertiary,no,0,no,yes,cellular,2,2,145,1,199.0,1,failure,no
510,26,student,single,secondary,no,2469,no,no,cellular,2,2,406,1,-1.0,0,unknown,no
511,26,student,single,secondary,no,5569,no,no,cellular,2,2,236,1,-1.0,0,unknown,no
512,26,blue-collar,single,secondary,no,494,no,no,cellular,2,2,237,1,-1.0,0,unknown,no
513,26,services,single,secondary,no,37,no,yes,cellular,2,2,219,5,-1.0,0,unknown,no
514,26,technician,single,tertiary,no,15161,no,no,cellular,2,2,280,1,-1.0,0,unknown,yes
515,26,self-employed,single,tertiary,no,458,yes,yes,cellular,2,2,117,7,-1.0,0,unknown,no
516,26,student,single,secondary,no,0,no,no,cellular,2,2,1223,2,-1.0,0,unknown,yes
517,26,services,single,tertiary,no,2803,no,no,cellular,3,2,11,7,-1.0,0,unknown,no
518,26,management,single,tertiary,no,1720,no,no,cellular,3,2,383,1,-1.0,0,unknown,no
519,26,unemployed,single,tertiary,no,2170,no,no,cellular,3,2,317,1,-1.0,0,unknown,no
520,26,management,single,tertiary,no,159,no,no,cellular,3,2,589,1,-1.0,0,unknown,no
521,26,unemployed,single,tertiary,no,23494,no,no,cellular,3,2,136,1,-1.0,0,unknown,no
